"","LAT","LON","CO2"
"1413",16.3125,109.4525,4.20873616848146e-07
"1414",16.3125,109.4575,3.19863948804595e-07
"1415",16.3125,109.4975,9.61996838510045e-08
"1416",16.2986111111111,92.8325,6.01248024068761e-08
"1417",16.2986111111111,93.4325,9.37946917547175e-08
"1418",16.2986111111111,93.4425,2.16449288664608e-08
"1419",16.2986111111111,93.4475,3.1264897251568e-08
"1420",16.2986111111111,93.6175,3.19863948804595e-07
"1421",16.2986111111111,93.6275,1.08224644332372e-07
"1422",16.2986111111111,93.6725,1.44299525776405e-08
"1423",16.2986111111111,109.4475,2.57334154301432e-07
"1424",16.2986111111111,109.4525,1.92399367702009e-07
"1425",16.2986111111111,109.4675,6.25297945031495e-08
"1426",16.2847222222222,92.7125,6.97447707919698e-08
"1427",16.2847222222222,93.3775,2.64549130590212e-08
"1428",16.2847222222222,93.3825,1.13034628524918e-07
"1429",16.2847222222222,93.3875,1.49109509969047e-07
"1430",16.2847222222222,93.4275,3.36698893478414e-08
"1431",16.2847222222222,93.4325,8.41747233696239e-08
"1432",16.2847222222222,93.5975,2.64549130590212e-08
"1433",16.2847222222222,93.6475,2.64549130590212e-08
"1434",16.2847222222222,93.6575,1.92399367701874e-08
"1435",16.2847222222222,93.6725,1.68349446739139e-08
"1436",16.2847222222222,106.6975,2.04424328183376e-07
"1437",16.2847222222222,106.7525,9.86046759472779e-08
"1438",16.2847222222222,109.3425,6.25297945031495e-08
"1439",16.2847222222222,109.3625,1.20249604813671e-08
"1440",16.2847222222222,109.3675,6.73397786956964e-08
"1441",16.2847222222222,109.4625,7.21497628882432e-08
"1442",16.2847222222222,109.4725,6.4934786599423e-08
"1443",16.2847222222222,109.6475,3.36698893478414e-08
"1444",16.2708333333333,93.3325,1.25059589006299e-07
"1445",16.2708333333333,93.3475,2.64549130590212e-08
"1446",16.2708333333333,93.3875,1.39489541583953e-07
"1447",16.2708333333333,93.3925,1.22654596910026e-07
"1448",16.2708333333333,93.4325,6.01248024068761e-08
"1449",16.2708333333333,93.6275,3.84798735403883e-08
"1450",16.2708333333333,93.6425,2.09234312375937e-07
"1451",16.2708333333333,93.6575,5.29098261180423e-08
"1452",16.2708333333333,93.6625,4.32898577329486e-08
"1453",16.2708333333333,109.3475,2.64549130590212e-08
"1454",16.2708333333333,109.3775,3.15053964612035e-07
"1455",16.2708333333333,109.4175,1.03414660139825e-07
"1456",16.2708333333333,109.4575,3.84798735404018e-07
"1457",16.2708333333333,109.4875,9.13896996584441e-08
"1458",16.2569444444444,92.0225,7.21497628882432e-08
"1459",16.2569444444444,93.3725,7.45547549845166e-08
"1460",16.2569444444444,93.4225,6.73397786956964e-08
"1461",16.2569444444444,93.4425,4.32898577329486e-08
"1462",16.2569444444444,93.5075,2.40499209627477e-08
"1463",16.2569444444444,93.6375,3.1264897251568e-08
"1464",16.2569444444444,93.6425,5.77198103105892e-08
"1465",16.2569444444444,93.6625,5.45933205854459e-07
"1466",16.2569444444444,106.0575,1.17844612717479e-07
"1467",16.2569444444444,106.6725,9.37946917547175e-08
"1468",16.2569444444444,106.8275,5.53148182143157e-08
"1469",16.2569444444444,106.8425,4.56948498292275e-07
"1470",16.2569444444444,109.3775,2.06829320279663e-07
"1471",16.2569444444444,109.4625,4.80998419254955e-08
"1472",16.2569444444444,109.4875,6.25297945031495e-08
"1473",16.2569444444444,109.4925,2.69359114782813e-07
"1474",16.2430555555556,92.7475,4.80998419254955e-08
"1475",16.2430555555556,93.4225,2.64549130590212e-08
"1476",16.2430555555556,93.5775,2.88599051552946e-08
"1477",16.2430555555556,93.6075,4.32898577329486e-08
"1478",16.2430555555556,106.0325,1.03414660139825e-07
"1479",16.2430555555556,109.3425,2.16449288664608e-08
"1480",16.2430555555556,109.3975,6.3972789760919e-07
"1481",16.2430555555556,109.4075,3.63153806537544e-07
"1482",16.2430555555556,109.4125,1.25059589006299e-07
"1483",16.2430555555556,109.4175,6.25297945031495e-08
"1484",16.2430555555556,109.4875,1.75564423028082e-07
"1485",16.2430555555556,109.4925,2.14044296568483e-07
"1486",16.2291666666667,92.6825,1.05819652236098e-07
"1487",16.2291666666667,97.2475,1.20249604813671e-08
"1488",16.2291666666667,109.3475,1.92399367701874e-08
"1489",16.2291666666667,109.3625,7.9364739177077e-08
"1490",16.2291666666667,109.3725,1.92399367701874e-08
"1491",16.2291666666667,109.3875,8.17697312733504e-08
"1492",16.2291666666667,109.3975,6.25297945031495e-08
"1493",16.2291666666667,109.4025,8.17697312733504e-08
"1494",16.2291666666667,109.5025,3.60748814441148e-08
"1495",16.2291666666667,109.7925,5.77198103105892e-08
"1496",16.2291666666667,109.9975,6.73397786956964e-08
"1497",16.2152777777778,93.3525,5.53148182143157e-08
"1498",16.2152777777778,106.7875,1.46704517872773e-07
"1499",16.2152777777778,106.7925,8.89847075621707e-08
"1500",16.2152777777778,106.8175,6.97447707919698e-08
"1501",16.2152777777778,106.8575,2.64549130590212e-08
"1502",16.2152777777778,109.3475,2.21259272857304e-07
"1503",16.2152777777778,109.3625,1.08224644332372e-07
"1504",16.2152777777778,109.3725,1.68349446739139e-08
"1505",16.2152777777778,109.3825,6.3972789760919e-07
"1506",16.2152777777778,109.3875,6.01248024068761e-08
"1507",16.2152777777778,109.3975,3.84798735403883e-08
"1508",16.2152777777778,109.4075,4.80998419254955e-08
"1509",16.2152777777778,109.4125,5.53148182143157e-08
"1510",16.2013888888889,93.5575,5.05048340217689e-08
"1511",16.2013888888889,106.7725,1.34679557391406e-07
"1512",16.2013888888889,106.8075,1.77969415124355e-07
"1513",16.2013888888889,106.8425,5.05048340217689e-08
"1514",16.2013888888889,109.3325,5.53148182143157e-08
"1515",16.2013888888889,109.3375,6.25297945031495e-08
"1516",16.2013888888889,109.3625,6.51752858090571e-07
"1517",16.2013888888889,109.3675,3.84798735403883e-08
"1518",16.2013888888889,109.3825,9.13896996584441e-08
"1519",16.2013888888889,109.4025,5.53148182143157e-08
"1520",16.2013888888889,109.4125,4.56948498292221e-08
"1521",16.2013888888889,109.4275,9.13896996584441e-08
"1522",16.1875,93.3625,2.16449288664608e-08
"1523",16.1875,93.8875,5.53148182143157e-08
"1524",16.1875,97.3025,2.40499209627477e-08
"1525",16.1875,106.6825,1.63539462546701e-07
"1526",16.1875,106.7575,4.30493585233254e-07
"1527",16.1875,109.3625,4.160636326556e-07
"1528",16.1875,109.3675,1.63539462546701e-07
"1529",16.1875,109.3725,1.00288170414675e-06
"1530",16.1875,109.3775,1.94804359798282e-07
"1531",16.1875,109.4025,1.75564423028082e-07
"1532",16.1875,109.4175,4.08848656366617e-08
"1533",16.1875,109.4275,1.94804359798282e-07
"1534",16.1875,109.4325,1.73159430931808e-07
"1535",16.1875,109.4375,1.97209351894556e-07
"1536",16.1875,109.4425,1.98411847942703e-06
"1537",16.1736111111111,93.3425,4.9061838764013e-07
"1538",16.1736111111111,93.3475,3.60748814441148e-08
"1539",16.1736111111111,106.2725,6.4934786599423e-08
"1540",16.1736111111111,109.3125,5.09858324410342e-06
"1541",16.1736111111111,109.3475,1.03414660139825e-07
"1542",16.1736111111111,109.3525,1.94804359798282e-07
"1543",16.1736111111111,109.3725,5.05048340217689e-08
"1544",16.1736111111111,109.3825,4.20873616848146e-07
"1545",16.1736111111111,109.3875,4.80998419254955e-08
"1546",16.1736111111111,109.3925,1.01009668043551e-07
"1547",16.1736111111111,109.3975,1.63539462546701e-07
"1548",16.1736111111111,109.4025,2.16449288664757e-07
"1549",16.1736111111111,109.4075,1.75564423028082e-07
"1550",16.1736111111111,109.4125,3.17458956708322e-07
"1551",16.1736111111111,109.4325,7.38332573556482e-07
"1552",16.1736111111111,109.4375,1.99614343990829e-07
"1553",16.1736111111111,109.4525,2.1885428076103e-07
"1554",16.1736111111111,109.4625,5.77198103105892e-08
"1555",16.1736111111111,109.5025,1.3708454948768e-07
"1556",16.1736111111111,109.5175,8.89847075621707e-08
"1557",16.1597222222222,93.3675,2.16449288664608e-08
"1558",16.1597222222222,97.2675,1.68349446739139e-08
"1559",16.1597222222222,97.2825,4.80998419254684e-09
"1560",16.1597222222222,106.8175,9.2351696496967e-07
"1561",16.1597222222222,106.8225,1.24578590587054e-06
"1562",16.1597222222222,109.3325,2.06829320279663e-07
"1563",16.1597222222222,109.3675,9.25921957065944e-07
"1564",16.1597222222222,109.3775,4.30493585233254e-07
"1565",16.1597222222222,109.3875,4.80998419254955e-08
"1566",16.1597222222222,109.3975,3.60748814441148e-08
"1567",16.1597222222222,109.4025,5.00238356025237e-07
"1568",16.1597222222222,109.4075,9.76426791087726e-07
"1569",16.1597222222222,109.4125,1.70754438835535e-07
"1570",16.1597222222222,109.4175,9.37946917547175e-08
"1571",16.1597222222222,109.4225,6.01248024068761e-08
"1572",16.1597222222222,109.4275,1.49109509969047e-07
"1573",16.1597222222222,109.4475,4.80998419254955e-08
"1574",16.1597222222222,109.4525,1.85184391413175e-07
"1575",16.1597222222222,109.5275,1.39489541583953e-07
"1576",16.1597222222222,109.5425,1.97209351894556e-07
"1577",16.1597222222222,109.5525,5.53148182143157e-08
"1578",16.1458333333333,92.8725,3.36698893478414e-08
"1579",16.1458333333333,92.9375,6.73397786956964e-08
"1580",16.1458333333333,93.2375,5.53148182143157e-08
"1581",16.1458333333333,95.8925,1.68349446739139e-08
"1582",16.1458333333333,106.8275,5.05048340217689e-08
"1583",16.1458333333333,109.3325,3.15053964612035e-07
"1584",16.1458333333333,109.3375,5.05048340217689e-08
"1585",16.1458333333333,109.3425,1.61134470450427e-07
"1586",16.1458333333333,109.3525,5.09858324410331e-07
"1587",16.1458333333333,109.3625,3.01826508082536e-06
"1588",16.1458333333333,109.3675,1.53678994951984e-06
"1589",16.1458333333333,109.3725,5.53148182143157e-08
"1590",16.1458333333333,109.3825,2.88599051552946e-08
"1591",16.1458333333333,109.4025,1.27464581102573e-07
"1592",16.1458333333333,109.4075,8.17697312733504e-08
"1593",16.1458333333333,109.4125,4.66568466677382e-07
"1594",16.1458333333333,109.4175,4.11253648463053e-07
"1595",16.1458333333333,109.4325,8.89847075621707e-08
"1596",16.1458333333333,109.4375,1.80374407220628e-07
"1597",16.1458333333333,109.4425,1.17844612717479e-07
"1598",16.1458333333333,109.4475,4.25683601040707e-07
"1599",16.1458333333333,109.5675,1.20249604813752e-07
"1600",16.1319444444444,106.7275,3.63153806537544e-07
"1601",16.1319444444444,109.3425,7.8162243128943e-07
"1602",16.1319444444444,109.3525,1.11110634847913e-06
"1603",16.1319444444444,109.3575,1.99614343990829e-07
"1604",16.1319444444444,109.4075,1.73159430931808e-07
"1605",16.1319444444444,109.4225,2.16449288664757e-07
"1606",16.1319444444444,109.4275,1.25059589006299e-07
"1607",16.1319444444444,109.4375,4.73783442966202e-07
"1608",16.1319444444444,109.4425,9.09087012392016e-07
"1609",16.1319444444444,109.4575,9.88451751569093e-07
"1610",16.1319444444444,109.4675,6.30107929224097e-07
"1611",16.1319444444444,109.5175,4.32898577329486e-08
"1612",16.1319444444444,109.5475,1.32274565295119e-07
"1613",16.1319444444444,109.5725,4.80998419254955e-08
"1614",16.1180555555556,92.9725,1.25059589006299e-07
"1615",16.1180555555556,93.8775,3.29483917189689e-07
"1616",16.1180555555556,106.2225,9.86046759472779e-08
"1617",16.1180555555556,106.7225,2.52524170108885e-07
"1618",16.1180555555556,109.3175,4.56948498292221e-08
"1619",16.1180555555556,109.3225,8.65797154658973e-08
"1620",16.1180555555556,109.3575,4.11253648463053e-07
"1621",16.1180555555556,109.4025,6.25297945031495e-08
"1622",16.1180555555556,109.4075,1.10629636428659e-06
"1623",16.1180555555556,109.4125,5.77198103105892e-08
"1624",16.1180555555556,109.4175,3.72773774922651e-07
"1625",16.1180555555556,109.4225,7.45547549845166e-08
"1626",16.1180555555556,109.4275,7.19092636786281e-07
"1627",16.1180555555556,109.4325,5.53148182143157e-08
"1628",16.1180555555556,109.4375,1.28186078731467e-06
"1629",16.1180555555556,109.4425,5.21883284891711e-07
"1630",16.1180555555556,109.4575,5.77198103105892e-08
"1631",16.1180555555556,109.4675,1.13034628524918e-07
"1632",16.1180555555556,109.4775,2.33284233338684e-07
"1633",16.1180555555556,109.4825,5.69983126817207e-07
"1634",16.1180555555556,109.4875,7.45547549845166e-08
"1635",16.1180555555556,109.5575,3.4872385395989e-07
"1636",16.1180555555556,109.5625,4.08848656366779e-07
"1637",16.1041666666667,93.3925,4.08848656366617e-08
"1638",16.1041666666667,106.7575,3.34293901382249e-07
"1639",16.1041666666667,109.3325,2.91004043649287e-07
"1640",16.1041666666667,109.3375,1.72197434093303e-06
"1641",16.1041666666667,109.3425,2.66954122686539e-07
"1642",16.1041666666667,109.3725,3.41508877671069e-07
"1643",16.1041666666667,109.3875,1.34679557391406e-07
"1644",16.1041666666667,109.3975,7.45547549845166e-08
"1645",16.1041666666667,109.4075,2.50119178012612e-07
"1646",16.1041666666667,109.4125,2.30879241242411e-07
"1647",16.1041666666667,109.4175,1.01009668043551e-07
"1648",16.1041666666667,109.4275,5.07453332314057e-07
"1649",16.1041666666667,109.4325,9.37946917547175e-08
"1650",16.1041666666667,109.4475,5.29098261180423e-08
"1651",16.1041666666667,109.4675,1.94804359798282e-07
"1652",16.1041666666667,109.5625,8.65797154658973e-08
"1653",16.1041666666667,109.6225,3.22268940900869e-07
"1654",16.0902777777778,92.8175,3.36698893478414e-08
"1655",16.0902777777778,93.3425,1.92399367701874e-08
"1656",16.0902777777778,93.6675,1.92399367701874e-08
"1657",16.0902777777778,93.7725,5.77198103105892e-08
"1658",16.0902777777778,93.8675,6.73397786956964e-08
"1659",16.0902777777778,97.2525,6.97447707919698e-08
"1660",16.0902777777778,106.7675,8.89847075621707e-08
"1661",16.0902777777778,109.3225,4.08848656366617e-08
"1662",16.0902777777778,109.3325,1.3708454948768e-07
"1663",16.0902777777778,109.3375,1.97930849523447e-06
"1664",16.0902777777778,109.3425,2.57334154301432e-07
"1665",16.0902777777778,109.3475,1.42856530518745e-06
"1666",16.0902777777778,109.3575,1.32274565295119e-07
"1667",16.0902777777778,109.3775,1.41894533680227e-07
"1668",16.0902777777778,109.3825,4.32898577329486e-08
"1669",16.0902777777778,109.3875,4.30493585233254e-07
"1670",16.0902777777778,109.3925,6.97447707919698e-08
"1671",16.0902777777778,109.4425,2.91004043649287e-07
"1672",16.0902777777778,109.4625,2.30879241242411e-07
"1673",16.0902777777778,109.4675,3.41508877671069e-07
"1674",16.0902777777778,109.4775,5.77198103105892e-08
"1675",16.0902777777778,109.4825,5.53148182143157e-08
"1676",16.0902777777778,109.5075,2.76574091071633e-07
"1677",16.0902777777778,109.5775,1.85184391413175e-07
"1678",16.0902777777778,109.5975,6.4934786599423e-08
"1679",16.0763888888889,93.7975,2.16449288664608e-08
"1680",16.0763888888889,109.3125,7.9364739177077e-08
"1681",16.0763888888889,109.3175,1.3708454948768e-07
"1682",16.0763888888889,109.3225,3.36698893478414e-08
"1683",16.0763888888889,109.3325,1.22173598490779e-06
"1684",16.0763888888889,109.3375,2.00095342410096e-06
"1685",16.0763888888889,109.3425,3.43913869767343e-07
"1686",16.0763888888889,109.3525,2.13082299729982e-06
"1687",16.0763888888889,109.3675,7.21497628882432e-08
"1688",16.0763888888889,109.3775,3.60748814441148e-08
"1689",16.0763888888889,109.3825,7.21497628882432e-08
"1690",16.0763888888889,109.3875,3.24673932997142e-07
"1691",16.0763888888889,109.3925,3.00624012034394e-07
"1692",16.0763888888889,109.3975,2.16449288664608e-08
"1693",16.0763888888889,109.4075,2.40499209627477e-08
"1694",16.0763888888889,109.4125,2.88599051552946e-08
"1695",16.0763888888889,109.4175,2.64549130590212e-08
"1696",16.0763888888889,109.4375,7.31117597267648e-07
"1697",16.0763888888889,109.4725,3.84798735403883e-08
"1698",16.0763888888889,109.4875,2.16449288664757e-07
"1699",16.0763888888889,109.5725,3.6074881444127e-07
"1700",16.0763888888889,109.5975,1.17844612717479e-07
"1701",16.0763888888889,109.6025,2.59739146397705e-07
"1702",16.0625,93.2375,2.88599051552946e-08
"1703",16.0625,93.7325,3.99228687981672e-07
"1704",16.0625,93.7375,9.49971878028692e-07
"1705",16.0625,93.7825,2.88599051552946e-08
"1706",16.0625,93.7925,1.08224644332372e-07
"1707",16.0625,93.9225,4.80998419254955e-08
"1708",16.0625,97.2625,9.61996838509368e-09
"1709",16.0625,106.2525,2.88599051553014e-07
"1710",16.0625,106.6475,5.29098261180423e-08
"1711",16.0625,106.8275,1.89994375605736e-07
"1712",16.0625,109.2875,6.01248024068761e-08
"1713",16.0625,109.3175,1.08224644332372e-07
"1714",16.0625,109.3225,5.09858324410331e-07
"1715",16.0625,109.3275,5.05048340217689e-08
"1716",16.0625,109.3425,2.28474249146137e-07
"1717",16.0625,109.3575,3.67963790730091e-07
"1718",16.0625,109.3775,4.32898577329486e-08
"1719",16.0625,109.3825,2.43385200143049e-06
"1720",16.0625,109.3925,4.52138514099728e-07
"1721",16.0625,109.4375,1.27464581102573e-07
"1722",16.0625,109.4475,6.25297945031495e-08
"1723",16.0625,109.4575,4.61758482484835e-07
"1724",16.0625,109.4925,1.20249604813752e-07
"1725",16.0625,109.5825,1.39489541583953e-07
"1726",16.0486111111111,93.1325,1.92399367701874e-08
"1727",16.0486111111111,106.7975,7.76812447096883e-07
"1728",16.0486111111111,109.3025,9.13896996584441e-08
"1729",16.0486111111111,109.3175,6.44537881801737e-07
"1730",16.0486111111111,109.3225,6.25297945031495e-08
"1731",16.0486111111111,109.3275,8.17697312733559e-07
"1732",16.0486111111111,109.3325,2.98219019938121e-07
"1733",16.0486111111111,109.3575,6.4934786599423e-08
"1734",16.0486111111111,109.3725,2.33284233338684e-07
"1735",16.0486111111111,109.3875,6.97447707919698e-08
"1736",16.0486111111111,109.3975,3.5353383815245e-07
"1737",16.0486111111111,109.4175,1.85184391413175e-07
"1738",16.0486111111111,109.4675,6.01248024068761e-08
"1739",16.0486111111111,109.5225,1.22654596910026e-07
"1740",16.0486111111111,109.5275,2.28474249146137e-07
"1741",16.0486111111111,109.5775,4.42518545714621e-07
"1742",16.0347222222222,92.7775,1.01009668043551e-07
"1743",16.0347222222222,93.7025,6.97447707919698e-08
"1744",16.0347222222222,109.3175,2.1909477997067e-06
"1745",16.0347222222222,109.3225,1.04376656978342e-06
"1746",16.0347222222222,109.3275,9.16301988680837e-07
"1747",16.0347222222222,109.3325,2.33284233338684e-07
"1748",16.0347222222222,109.3425,3.60748814441148e-08
"1749",16.0347222222222,109.3475,1.75564423028082e-07
"1750",16.0347222222222,109.3525,8.89847075621707e-08
"1751",16.0347222222222,109.3725,3.84798735403883e-08
"1752",16.0347222222222,109.3975,1.25059589006299e-07
"1753",16.0347222222222,109.4225,2.40499209627505e-07
"1754",16.0347222222222,109.4775,9.86046759472779e-08
"1755",16.0347222222222,109.5225,9.37946917547175e-08
"1756",16.0347222222222,109.5725,7.19092636786281e-07
"1757",16.0347222222222,109.6275,5.53148182143157e-08
"1758",16.0208333333333,92.8325,2.28474249146137e-07
"1759",16.0208333333333,93.7275,5.53148182143157e-08
"1760",16.0208333333333,93.7475,6.01248024068761e-08
"1761",16.0208333333333,93.8175,5.29098261180423e-08
"1762",16.0208333333333,97.2625,2.16449288664608e-08
"1763",16.0208333333333,97.3775,2.88599051552946e-08
"1764",16.0208333333333,97.3825,1.41894533680227e-07
"1765",16.0208333333333,97.9925,9.86046759472779e-08
"1766",16.0208333333333,106.8375,9.37946917547175e-08
"1767",16.0208333333333,109.3175,2.62144138493992e-07
"1768",16.0208333333333,109.3225,1.61134470450427e-07
"1769",16.0208333333333,109.3275,2.88599051552946e-08
"1770",16.0208333333333,109.3325,1.10629636428645e-07
"1771",16.0208333333333,109.3425,3.60748814441148e-08
"1772",16.0208333333333,109.3475,6.85422747438426e-07
"1773",16.0208333333333,109.3525,1.80374407220628e-07
"1774",16.0208333333333,109.3575,7.45547549845166e-08
"1775",16.0208333333333,109.3625,4.37708561522074e-07
"1776",16.0208333333333,109.3675,3.36698893478414e-08
"1777",16.0208333333333,109.3775,8.89847075621707e-08
"1778",16.0208333333333,109.3975,2.62144138493992e-07
"1779",16.0208333333333,109.4075,1.94804359798282e-07
"1780",16.0208333333333,109.4125,4.56948498292221e-08
"1781",16.0208333333333,109.4175,3.36698893478414e-08
"1782",16.0208333333333,109.4225,1.68349446739248e-07
"1783",16.0208333333333,109.4275,2.88599051552946e-08
"1784",16.0208333333333,109.5325,3.84798735403883e-08
"1785",16.0208333333333,109.5575,4.56948498292221e-08
"1786",16.0069444444444,93.4125,4.56948498292221e-08
"1787",16.0069444444444,93.7425,1.68349446739139e-08
"1788",16.0069444444444,93.7825,1.92399367701874e-08
"1789",16.0069444444444,93.8025,1.63539462546701e-07
"1790",16.0069444444444,97.2925,2.64549130590212e-08
"1791",16.0069444444444,97.3225,4.80998419254684e-09
"1792",16.0069444444444,109.3225,6.97447707919698e-08
"1793",16.0069444444444,109.3275,4.32898577329486e-08
"1794",16.0069444444444,109.3475,1.38768043955078e-06
"1795",16.0069444444444,109.3525,2.1163930447221e-07
"1796",16.0069444444444,109.3575,1.05819652236098e-07
"1797",16.0069444444444,109.3625,6.10867992453896e-07
"1798",16.0069444444444,109.3825,1.73159430931808e-07
"1799",16.0069444444444,109.3925,2.10917806843335e-06
"1800",16.0069444444444,109.4075,3.87203727500291e-07
"1801",16.0069444444444,109.4125,5.5795816633584e-07
"1802",16.0069444444444,109.4225,6.25297945031495e-08
"1803",16.0069444444444,109.4425,4.08848656366617e-08
"1804",16.0069444444444,109.5525,1.3708454948768e-07
"1805",16.0069444444444,109.6925,6.25297945031495e-08
"1806",15.9930555555556,92.6625,1.10629636428645e-07
"1807",15.9930555555556,92.8375,1.29869573198846e-07
"1808",15.9930555555556,92.8425,5.05048340217689e-08
"1809",15.9930555555556,93.5175,4.08848656366617e-08
"1810",15.9930555555556,93.7025,9.37946917547175e-08
"1811",15.9930555555556,93.7775,5.77198103105892e-08
"1812",15.9930555555556,97.3825,5.29098261180423e-08
"1813",15.9930555555556,109.2775,6.01248024068761e-08
"1814",15.9930555555556,109.2975,2.88599051552946e-08
"1815",15.9930555555556,109.3225,4.56948498292221e-08
"1816",15.9930555555556,109.3325,7.26307613075101e-07
"1817",15.9930555555556,109.3375,9.1437799500383e-06
"1818",15.9930555555556,109.3425,1.92399367701874e-08
"1819",15.9930555555556,109.3575,1.3179356687588e-06
"1820",15.9930555555556,109.3775,7.62382494519229e-07
"1821",15.9930555555556,109.3875,7.69597470807901e-08
"1822",15.9930555555556,109.4325,2.88599051552946e-08
"1823",15.9930555555556,109.4375,9.37946917547175e-08
"1824",15.9930555555556,109.4525,7.45547549845166e-08
"1825",15.9930555555556,109.4625,3.1264897251568e-08
"1826",15.9930555555556,109.5175,1.53919494161607e-07
"1827",15.9791666666667,93.7925,6.25297945031495e-08
"1828",15.9791666666667,93.7975,2.35689225434958e-07
"1829",15.9791666666667,97.2125,7.21497628882432e-08
"1830",15.9791666666667,97.3725,2.88599051552946e-08
"1831",15.9791666666667,97.3775,4.80998419254955e-08
"1832",15.9791666666667,105.7175,6.01248024068761e-08
"1833",15.9791666666667,109.3275,2.71764106879086e-07
"1834",15.9791666666667,109.3325,1.49831007597944e-06
"1835",15.9791666666667,109.3375,1.15439620621205e-07
"1836",15.9791666666667,109.3575,4.32898577329486e-08
"1837",15.9791666666667,109.3625,2.66954122686539e-07
"1838",15.9791666666667,109.3675,7.9364739177077e-08
"1839",15.9791666666667,109.3775,1.14718122992326e-06
"1840",15.9791666666667,109.4025,3.70368782826378e-07
"1841",15.9791666666667,109.4625,1.05819652236098e-07
"1842",15.9791666666667,109.5125,7.9364739177077e-08
"1843",15.9791666666667,109.6375,6.01248024068761e-08
"1844",15.9652777777778,92.9225,1.08224644332372e-07
"1845",15.9652777777778,93.7925,4.80998419254955e-08
"1846",15.9652777777778,97.3725,3.1264897251568e-08
"1847",15.9652777777778,97.3775,9.13896996584441e-08
"1848",15.9652777777778,109.3275,1.26430434501187e-05
"1849",15.9652777777778,109.3425,1.22654596910026e-07
"1850",15.9652777777778,109.3475,9.0427702819947e-07
"1851",15.9652777777778,109.3525,1.44299525776405e-08
"1852",15.9652777777778,109.3925,2.95814027841834e-07
"1853",15.9652777777778,109.4475,5.29098261180423e-08
"1854",15.9652777777778,109.5175,1.05819652236098e-07
"1855",15.9652777777778,109.6375,2.30879241242411e-07
"1856",15.9652777777778,109.6475,4.32898577329486e-08
"1857",15.9513888888889,93.4525,1.68349446739139e-08
"1858",15.9513888888889,93.5175,1.44299525776405e-08
"1859",15.9513888888889,97.3025,1.20249604813752e-07
"1860",15.9513888888889,97.3175,1.20249604813671e-08
"1861",15.9513888888889,105.7325,2.04424328183376e-07
"1862",15.9513888888889,106.3725,4.32898577329486e-08
"1863",15.9513888888889,109.2575,2.47714185916338e-07
"1864",15.9513888888889,109.3275,2.71764106879086e-07
"1865",15.9513888888889,109.3325,1.40211039212843e-06
"1866",15.9513888888889,109.3575,2.40499209627477e-08
"1867",15.9513888888889,109.3625,1.92399367701874e-08
"1868",15.9513888888889,109.3925,3.12648972515761e-07
"1869",15.9513888888889,109.4275,1.08705642751638e-06
"1870",15.9513888888889,109.4575,7.9364739177077e-08
"1871",15.9513888888889,109.4675,4.32898577329486e-08
"1872",15.9513888888889,109.5025,6.3251292132037e-07
"1873",15.9513888888889,109.5775,6.01248024068761e-08
"1874",15.9513888888889,109.9225,1.05819652236098e-07
"1875",15.9513888888889,109.9275,2.88599051552946e-08
"1876",15.9375,93.0975,3.1264897251568e-08
"1877",15.9375,93.2575,4.30493585233254e-07
"1878",15.9375,93.5275,1.13034628524918e-07
"1879",15.9375,97.4225,4.08848656366617e-08
"1880",15.9375,98.1925,1.2313559532929e-06
"1881",15.9375,106.3275,5.53148182143157e-08
"1882",15.9375,109.3175,3.36698893478414e-08
"1883",15.9375,109.3325,4.71378450869929e-07
"1884",15.9375,109.3425,4.08848656366617e-08
"1885",15.9375,109.4025,2.64549130590212e-08
"1886",15.9375,109.5625,6.73397786956964e-08
"1887",15.9375,109.6175,6.4934786599423e-08
"1888",15.9236111111111,92.7225,1.22654596910026e-07
"1889",15.9236111111111,92.8625,2.04424328183376e-07
"1890",15.9236111111111,93.0075,1.92399367701874e-08
"1891",15.9236111111111,109.3275,3.12648972515761e-07
"1892",15.9236111111111,109.3475,2.481951843356e-06
"1893",15.9236111111111,109.3525,1.17844612717479e-07
"1894",15.9236111111111,109.5675,1.12553630105679e-06
"1895",15.9097222222222,92.0875,3.60748814441148e-08
"1896",15.9097222222222,92.6425,2.16449288664608e-08
"1897",15.9097222222222,92.6775,4.56948498292221e-08
"1898",15.9097222222222,93.6525,1.92399367701874e-08
"1899",15.9097222222222,96.9475,1.80374407220628e-07
"1900",15.9097222222222,109.2425,3.92013711692852e-07
"1901",15.9097222222222,109.2475,3.05433996226941e-07
"1902",15.9097222222222,109.2525,6.25297945031495e-08
"1903",15.9097222222222,109.2575,6.01248024068761e-08
"1904",15.9097222222222,109.3225,2.47714185916338e-07
"1905",15.9097222222222,109.3375,5.29098261180423e-08
"1906",15.9097222222222,109.3525,2.16449288664608e-08
"1907",15.9097222222222,109.3775,4.80998419254955e-08
"1908",15.9097222222222,109.4225,1.27224081892957e-06
"1909",15.9097222222222,109.4625,1.39489541583953e-07
"1910",15.9097222222222,109.5025,2.64549130590212e-08
"1911",15.8958333333333,92.6425,2.40499209627477e-08
"1912",15.8958333333333,92.6475,3.72773774922655e-06
"1913",15.8958333333333,93.6775,4.80998419254684e-09
"1914",15.8958333333333,109.3475,8.41747233696239e-08
"1915",15.8958333333333,109.3525,2.40499209627477e-08
"1916",15.8958333333333,109.3875,5.05048340217689e-08
"1917",15.8958333333333,109.3925,1.32515064504763e-06
